mero,cedar,trunk
mero,deer,hoof
collective_noun,brood,chicks
hyper,clothing,sock
event,catch,hawk
mero,cat,eye
mero,fighter,tail
event,throw,spear
hyper,object,dress
event,catch,frog
mero,dog,tail
event,burn,villa
hyper,predator,tiger
mero,car,wheel
mero,jar,label
event,grill,stove
event,support,bookcase
prefix$re,marriage,remarriage
mero,jacket,fabric
mero,restaurant,bottle
event,follow,ant
event,make,hatchet
event,peel,potato
hyper,produce,lettuce
event,chop,cauliflower
event,learn,clarinet
event,point,cannon
mero,dishwasher,water
event,live,lizard
hyper,device,phone
event,sleep,tiger
event,plant,celery
mero,robin,head
mero,car,seat
mero,van,trunk
mero,carp,tail
event,skipper,yacht
event,rot,beet
event,explode,tanker
event,grow,garlic
mero,gun,ejector
mero,knife,metal
mero,cottage,guest
event,steam,spinach
event,die,tuna
mero,van,engine
mero,bus,compartment
hyper,vertebrate,tuna
mero,robin,pinion
event,inhabit,hawk
event,sit,train
event,sell,bed
event,stand,bottle
event,use,sieve
hyper,creature,butterfly
event,fly,owl
event,wipe,toaster
mero,hawk,rump
event,rot,spinach
event,repair,van
event,draw,desk
mero,horse,bit
event,enjoy,hotel
event,sell,dress
mero,revolver,barrel
hyper,clothing,shirts
event,make,trumpet
prefix$re,awaken,reawaken
event,eat,banana
mero,van,window
event,close,restaurant
event,iron,blouse
hyper,craft,ferry
event,swim,herring
event,attack,frigate
event,destroy,pub
mero,computer,chip
verb_3rd,hold,holds
mero,battleship,steel
mero,shirt,fabric
mero,fork,end
event,build,oven
event,sell,bookcase
event,grill,oven
event,ride,train
event,turn,stereo
mero,washer,control
mero,book,chapters
noun_singplur,business,businesses
hyper,artifact,rake
mero,bus,roof
event,stand,pine
event,leave,villa
event,farm,goat
event,fuel,scooter
mero,butterfly,head
event,cut,herring
event,see,bear
mero,dress,silk
mero,lettuce,leaf
hyper,good,cloak
mero,stove,wood
mero,meet,athlete
verb_past,seem,seemed
mero,gun,charge
noun_singplur,service,services
mero,birch,stump
event,attack,cannon
mero,villa,roof
mero,pub,drink
event,eat,cat
prefix$re,new,renew
hyper,animal,beetle
hyper,tree,ash
event,cut,apple
mero,jacket,hem
event,fight,frigate
mero,church,preacher
event,dive,fighter
mero,guitar,back
mero,robin,breast
mero,salmon,head
event,move,jet
event,cook,pheasant
event,breed,horse
event,breathe,swan
noun_singplur,kid,kids
mero,elephant,muzzle
verb_past,take,took
event,live,lion
event,shell,battleship
mero,train,wheel
event,cook,potato
mero,goldfish,eye
hyper,container,jar
event,cut,cucumber
prefix$re,birth,rebirth
mero,herring,bone
event,plant,radish
hyper,produce,coconut
hyper,vegetable,garlic
event,tether,horse
event,eat,cranberry
event,go,cottage
event,breathe,vulture
event,hurt,chisel
mero,pub,saloon
event,eat,herring
hyper,animal,robin
event,open,dresser
event,moor,frigate
event,carry,bookcase
collective_noun,school,whales
event,breathe,lion
event,fuel,jet
event,cook,cabbage
mero,frog,blood
event,steal,motorcycle
event,use,dishwasher
event,stand,cedar
event,put,washer
event,build,spear
hyper,fruit,apple
mero,apple,stalk
mero,bus,mirror
event,produce,mug
hyper,weapon,grenade
mero,hatchet,metal
mero,bowl,rice
event,crash,fighter
verb_3rd_past,works,worked
hyper,boat,ferry
mero,knife,plastic
mero,shoe,sole
mero,horse,shoe
event,reheat,oven
event,hunt,mackerel
mero,pineapple,leaf
event,hang,jacket
event,carry,flute
mero,hotel,foyer
event,eat,snake
event,build,hospital
mero,truck,top
mero,phone,antenna
mero,fighter,steel
event,repair,freezer
event,break,bowl
mero,bowl,milk
mero,catfish,mouth
event,breathe,grasshopper
event,produce,spoon
event,slice,strawberry
mero,bull,tail
event,relax,restaurant
event,hit,sword
mero,scooter,tank
mero,motorcycle,wheel
event,live,frog
event,clean,bag
mero,jet,motor
hyper,food,goat
mero,bull,leg
collective_noun,flight,swallows
mero,meal,food
mero,motorcycle,plate
event,sell,motorcycle
mero,beaver,head
event,turn,ambulance
event,throw,cloak
event,lay,cod
verb_3rd,give,gives
mero,restaurant,stone
event,attack,rat
event,own,saxophone
event,fly,bomber
event,wash,jar
mero,cannon,metal
event,stable,horse
mero,washer,inside
hyper,implement,knife
event,eat,elephant
verb_3rd,want,wants
mero,cottage,kitchen
event,wash,cabbage
verb_3rd,send,sends
mero,blouse,material
mero,shrubs,roots
mero,shirt,front
event,shoot,helicopter
mero,minute,second
mero,birch,limb
mero,carp,head
event,fall,desk
hyper,tool,shovel
event,fuel,train
hyper,food,lime
prefix$re,think,rethink
event,dive,bomber
mero,scooter,gas
event,come,bomber
event,fuel,helicopter
event,practice,violin
verb_past,turn,turned
event,hunt,elephant
event,enter,bus
event,load,jet
event,throw,glove
event,pick,apple
event,buy,bottle
event,see,lion
verb_3rd_past,returns,returned
mero,castle,hall
event,close,dresser
event,pick,apricot
mero,carp,fin
mero,motorcycle,back
hyper,commodity,phone
verb_3rd,return,returns
event,chase,rabbit
mero,saw,wood
event,crash,train
mero,bomber,back
hyper,gun,revolver
mero,cello,bottom
event,hold,revolver
mero,herring,skin
event,cut,coconut
event,die,gun
mero,stereo,recorder
mero,spear,blade
mero,pig,nose
event,use,car
prefix$re,arm,rearm
hyper,object,mug
noun_singplur,point,points
event,sell,scooter
hyper,animal,trout
mero,penguin,feather
event,die,snake
collective_noun,shiver,shark
event,drive,bus
mero,blouse,neck
event,point,spear
hyper,animal,elephant
mero,dress,pattern
mero,sweater,pattern
event,carry,bomber
event,close,toaster
event,sit,pub
event,fight,rifle
hyper,produce,parsley
mero,yacht,crew
collective_noun,drift,hogs
event,run,bomber
mero,rake,steel
hyper,computer,laptop
mero,helicopter,propeller
collective_noun,herd,donkeys
event,grow,oak
mero,pineapple,juice
event,store,dresser
mero,crow,pinion
event,chop,lettuce
event,build,cathedral
mero,library,person
hyper,mammal,bear
event,anchor,battleship
mero,washer,dial
verb_3rd,look,looks
mero,donkey,tail
event,die,fox
verb_3rd,leave,leaves
verb_3rd,include,includes
event,stay,restaurant
event,pull,dress
event,run,fighter
collective_noun,pod,whales
mero,motorcycle,driver
collective_noun,herd,horses
event,learn,saxophone
collective_noun,troop,kangaroos
hyper,good,fridge
event,slice,grapefruit
event,pack,box
event,eat,desk
mero,sieve,mesh
event,breed,rabbit
mero,truck,metal
mero,truck,inside
event,die,hospital
mero,ambulance,gear
event,wipe,stove
verb_past,find,found
event,sit,motorcycle
mero,jar,content
collective_noun,pack,mules
event,carry,glove
event,eat,trout
collective_noun,clan,hyenas
event,bask,lizard
mero,guitar,plastic
event,cover,vest
verb_3rd_past,increases,increased
event,garden,rake
event,turn,bus
hyper,commodity,glove
mero,carrot,vitamin
mero,frigate,frame
hyper,food,catfish
mero,cottage,garden
mero,hotel,manager
event,attack,gun
prefix$re,evaluate,reevaluate
mero,shirt,cotton
event,die,alligator
mero,washer,basket
mero,stereo,antenna
mero,car,motor
event,moor,tanker
mero,tanker,oil
event,work,table
mero,cucumber,seed
mero,rake,iron
hyper,mammal,whale
event,sieve,sieve
hyper,garment,sweater
event,come,helicopter
event,breathe,bull
mero,graduation,students
hyper,ungulate,sheep
mero,van,back
mero,cow,ear
mero,stove,steel
hyper,building,cathedral
mero,ferry,fore
event,kill,cow
hyper,bird,robin
hyper,rodent,rat
mero,shirt,tail
event,cook,cucumber
mero,fighter,light
mero,radio,plug
verb_3rd,feel,feels
event,run,squirrel
event,harm,cannon
mero,phone,dial
mero,hospital,stair
event,eat,lime
mero,helicopter,rotor
event,blow,flute
event,kill,rat
event,eat,table
hyper,beast,beaver
mero,hospital,table
verb_3rd,bring,brings
hyper,herbivore,goat
mero,yacht,wood
mero,revolver,trigger
hyper,conveyance,truck
event,ripen,peach
verb_past,try,tried
verb_3rd_past,saves,saved
verb_3rd,remain,remains
event,strike,hatchet
event,carry,bowl
noun_singplur,mile,miles
event,brandish,sword
hyper,mammal,fox
event,close,library
mero,library,catalog
event,rot,coconut
mero,alligator,skin
event,buy,violin
event,clean,hammer
mero,swan,neck
event,clean,dress
hyper,commodity,dishwasher
event,make,wrench
event,wear,shirt
mero,restaurant,counter
hyper,edifice,hospital
hyper,fruit,coconut
mero,snake,skin
collective_noun,brace,bucks
mero,rabbit,mouth
event,cook,fork
mero,sieve,metal
mero,battleship,engine
event,hunt,gorilla
event,wash,celery
event,drink,elephant
mero,pub,inside
event,stay,bed
hyper,artifact,dishwasher
mero,couch,upholstery
hyper,vehicle,bomber
hyper,animal,dolphin
mero,dress,fold
event,ride,elephant
mero,dresser,silverware
event,button,glove
event,empty,dresser
event,milk,sheep
hyper,conveyance,bomber
verb_past,pay,paid
event,catch,rabbit
event,buy,guitar
mero,pub,meal
event,destroy,frigate
event,park,truck
mero,soup,spoonful
event,fit,blouse
prefix$re,focus,refocus
hyper,furnishing,bookcase
verb_3rd,stay,stays
mero,fighter,missile
event,ripen,strawberry
mero,musician,music
event,eat,squirrel
event,change,blouse
event,grow,willow
event,dry,apricot
collective_noun,paddling,ducks
collective_noun,drove,rabbits
collective_noun,rag,colts
verb_3rd,say,says
verb_3rd_past,improves,improved
noun_singplur,city,cities
verb_3rd_past,finds,found
event,chase,deer
hyper,animal,vulture
mero,crow,rump
hyper,beast,lion
collective_noun,leash,foxes
hyper,artifact,fork
mero,hotel,owner
event,escort,frigate
mero,blouse,hem
event,rot,pear
mero,jacket,collar
verb_3rd_past,creates,created
mero,pistol,holder
event,press,grape
event,graze,goat
mero,ambulance,gas
event,spill,bottle
event,serve,fork
mero,dishwasher,button
hyper,furnishing,chair
event,lay,salmon
event,celebrate,cathedral
mero,fox,tail
event,live,cedar
mero,cathedral,arch
event,protect,turtle
mero,beaver,tail
event,live,pig
hyper,creature,owl
event,produce,pistol
event,repair,train
hyper,headdress,hat
prefix$re,acquisition,reacquisition
event,clean,box
mero,violin,front
mero,van,inside
hyper,beast,tiger
event,eat,broccoli
hyper,covering,shirt
event,harm,grenade
event,hunt,pheasant
mero,guitar,strap
event,produce,stove
mero,hat,inside
mero,hour,seconds
mero,dishwasher,dish
event,hear,radio
mero,castle,room
event,heal,hospital
mero,castle,roof
mero,dishwasher,plug
event,graze,bull
mero,box,side
mero,elm,branch
event,protect,dagger
event,repel,garlic
event,park,ambulance
mero,truck,horn
mero,jet,wheel
event,listen,phone
hyper,implement,missile
mero,tiger,eye
event,live,carp
verb_3rd_past,joins,joined
event,shoot,goose
mero,jacket,lapel
verb_3rd_past,wins,won
event,live,goldfish
hyper,cars,sedan
collective_noun,wing,dragons
event,fly,grasshopper
mero,donkey,muzzle
mero,bear,ear
mero,sweater,back
event,arrive,ferry
event,fight,hatchet
event,wear,sweater
event,eat,celery
event,rent,castle
mero,bus,passenger
event,recycle,box
event,fix,washer
event,perform,clarinet
mero,dress,hem
mero,gun,chamber
mero,cherry,stone
event,dry,coconut
mero,robe,back
mero,box,label
event,break,television
collective_noun,stable,horses
event,slice,banana
verb_3rd,require,requires
event,dress,sweater
event,plant,parsley
mero,gorilla,head
mero,blouse,pocket
prefix$re,conversion,reconversion
hyper,clothes,coat
event,explode,missile
hyper,veggie,cabbage
event,clean,dagger
mero,stereo,tape
mero,clothing,thread
event,wipe,oven
mero,oak,leaf
mero,jacket,fold
verb_3rd_past,takes,took
event,supply,ferry
event,save,turtle
event,wear,dress
event,fall,birch
event,store,bag
event,dust,wardrobe
mero,television,show
event,plug,guitar
event,build,couch
verb_past,help,helped
mero,cocktail,alcohol
verb_past,look,looked
event,prepare,bed
event,park,motorcycle
event,break,truck
hyper,device,freezer
mero,scooter,rear
prefix$re,charge,recharge
mero,herring,tail
event,hit,bomber
event,steam,broccoli
event,scuttle,lizard
event,hurt,snake
event,dry,plum
event,construct,hospital
mero,violin,scroll
event,lay,frog
hyper,dish,bowl
event,put,table
event,practice,clarinet
event,dust,bookcase
mero,pub,ceiling
mero,horse,head
event,build,dagger
mero,house,residents
prefix$re,uptake,reuptake
hyper,habitation,cottage
mero,pistol,cartridge
mero,television,plug
mero,donkey,bit
event,travel,ambulance
event,practice,trumpet
event,hurt,gun
mero,couch,cushion
event,use,pistol
event,kick,horse
mero,bear,mouth
event,break,bottle
event,assemble,screwdriver
hyper,university,school
mero,cedar,limb
event,clean,revolver
event,live,bull
mero,fighter,windshield
mero,dress,pocket
mero,ant,head
hyper,creature,tiger
mero,truck,hood
mero,washer,button
collective_noun,yoke,oxen
event,sleep,bull
mero,table,surface
hyper,artifact,box
mero,trumpet,hole
prefix$re,cycle,recycle
event,turn,motorcycle
prefix$re,broadcast,rebroadcast
event,read,couch
event,wrap,scarf
hyper,bird,dove
event,cook,apple
mero,pigeon,plumage
mero,bus,fuel
mero,goldfish,mouth
event,cook,celery
prefix$re,work,rework
event,bake,apple
event,break,tanker
event,install,television
mero,lion,mouth
event,lie,box
hyper,object,coat
verb_3rd,start,starts
mero,banana,potassium
event,sell,bag
collective_noun,glaring,cats
event,inhabit,robin
event,sit,villa
mero,fighter,fuel
mero,pub,light
prefix$re,surface,resurface
prefix$re,elect,reelect
event,learn,trumpet
mero,robe,material
collective_noun,herd,walruses
hyper,ship,tanker
event,leave,bomber
event,turn,truck
verb_3rd_past,leaves,left
hyper,veggie,potato
event,carry,grenade
mero,coat,sleeve
mero,helicopter,light
event,wound,dagger
event,spread,knife
mero,bowl,food
hyper,good,freezer
event,sink,frigate
event,eat,lion
event,eat,apple
event,fit,cloak
event,buy,knife
event,hunt,beaver
event,pray,cathedral
mero,desk,steel
noun_singplur,loss,losses
event,sit,cat
event,sit,car
event,rot,grapefruit
mero,pear,stalk
hyper,vehicle,tanker
event,meet,restaurant
event,relax,castle
noun_singplur,car,cars
mero,swan,rump
event,enter,ferry
event,board,helicopter
mero,gorilla,leg
hyper,beast,frog
event,buy,van
event,buy,cello
hyper,creature,ant
event,furnish,villa
mero,robin,plumage
mero,spade,end
mero,rifle,ejector
event,grow,radish
collective_noun,trace,rabbits
event,load,rifle
event,walk,donkey
mero,piano,ebony
verb_3rd_past,raises,raised
event,carry,gun
mero,cannon,shell
mero,ambulance,gasoline
mero,car,inside
event,throw,couch
mero,car,tire
event,harm,revolver
mero,bottle,mouth
noun_singplur,patient,patients
mero,songwriter,lyrics
event,sell,yacht
event,saddle,horse
mero,goat,ear
event,burn,castle
mero,pigeon,feather
event,run,lion
event,wash,washer
hyper,scavenger,crow
event,protect,scarf
mero,motorcycle,gasoline
event,feed,goat
hyper,transport,fighter
event,boil,stove
collective_noun,drove,donkeys
hyper,artifact,coat
collective_noun,band,coyotes
hyper,utensil,fork
mero,saxophone,reed
mero,washer,motor
hyper,mammal,horse
collective_noun,mute,hounds
mero,van,trailer
hyper,beast,pig
event,ride,ambulance
mero,knife,end
hyper,headgear,hat
collective_noun,leap,leopards
collective_noun,drove,cattle
mero,donkey,leg
hyper,edifice,pub
collective_noun,herd,wolves
event,chop,garlic
mero,cathedral,spire
event,build,dishwasher
mero,dishwasher,glass
mero,catfish,fin
mero,couch,leather
event,hurt,hatchet
mero,bottle,milk
mero,spoon,metal
event,clean,cat
event,clean,hatchet
mero,pear,skin
mero,van,driver
mero,hotel,garage
event,tune,piano
mero,missile,propeller
event,find,cottage
hyper,ungulate,goat
event,stall,bomber
hyper,ungulate,horse
mero,hatchet,blade
event,support,chair
hyper,creature,dove
hyper,object,blouse
mero,violin,tuner
hyper,mammal,elephant
event,carry,spade
event,sculpt,chisel
mero,parsley,leaf
verb_3rd,show,shows
mero,dress,back
event,demolish,library
mero,moth,leg
event,sit,desk
hyper,vegetable,parsley
event,go,tanker
event,kill,rabbit
hyper,object,guitar
event,shell,cannon
mero,table,marble
event,sleep,bear
event,build,desk
mero,spear,bronze
event,chase,goat
event,wash,spinach
hyper,herbivore,deer
mero,carpet,fibers
event,lay,cockroach
mero,rifle,charge
mero,crow,feather
mero,washer,metal
event,wash,parsley
verb_3rd_past,supports,supported
event,learn,gorilla
mero,car,color
event,protect,glove
event,eat,onion
event,pollute,bus
mero,turtle,leg
mero,battleship,tank
event,sit,cottage
noun_singplur,week,weeks
event,chase,tiger
event,breathe,horse
event,land,helicopter
hyper,device,stereo
mero,rabbit,tooth
mero,rabbit,ear
event,lob,grenade
hyper,device,grenade
mero,dove,plumage
event,build,grenade
event,play,flute
event,clean,robe
hyper,animal,hornet
mero,castle,fireplace
event,use,hatchet
hyper,furniture,chairs
event,buy,box
hyper,bedding,sheets
prefix$re,model,remodel
event,brown,toaster
event,teach,guitar
mero,villa,interior
mero,beetle,shell
event,fix,oven
mero,restaurant,seat
event,collect,cherry
mero,forest,tree
mero,jet,windscreen
event,capture,battleship
verb_3rd,seek,seeks
hyper,seafood,trout
mero,toaster,bread
event,throw,dishwasher
mero,library,books
event,hop,grasshopper
mero,dishwasher,inside
mero,lion,muzzle
event,rot,broccoli
event,moan,dove
event,hunt,dolphin
event,work,scooter
verb_3rd,resolve,resolves
event,make,bed
mero,horse,mouth
verb_past,resolve,resolved
mero,van,gas
collective_noun,generation,vipers
event,lay,eagle
mero,castle,visitor
mero,bus,belt
event,cook,mackerel
mero,frigate,tank
event,buy,glove
event,enjoy,trumpet
event,buy,shirt
event,put,sieve
event,produce,van
event,relax,bed
mero,sofa,leg
hyper,fruit,peach
hyper,vehicle,ferry
verb_3rd_past,thinks,thought
event,strain,sieve
mero,library,roof
event,move,van
event,produce,motorcycle
event,hurt,spear
mero,rifle,sight
hyper,animal,cockroach
hyper,artifact,wrench
hyper,fruit,grapefruit
mero,dollar,coins
event,breathe,cockroach
hyper,edifice,castle
hyper,creature,goldfish
event,sail,tanker
mero,gun,remover
event,kill,alligator
event,blow,trumpet
event,load,revolver
event,lay,carp
mero,car,top
prefix$re,assure,reassure
mero,ferry,passenger
mero,ambulance,door
event,transfer,hospital
hyper,weapon,cannon
mero,stove,gas
event,tune,guitar
mero,guitar,body
mero,professor,students
event,build,battleship
event,chop,carrot
mero,funeral,family
mero,castle,door
mero,glove,thumb
collective_noun,band,jays
event,find,hospital
event,eat,dolphin
event,produce,saw
mero,pig,pork
mero,scarf,fringe
event,close,hotel
event,cost,villa
hyper,citrus,lime
mero,stereo,amplifier
event,hold,hammer
mero,hat,top
mero,scooter,wheel
event,ride,motorcycle
mero,box,exterior
event,aim,revolver
hyper,creature,lizard
mero,ambulance,driver
event,wave,sword
event,break,motorcycle
event,learn,piano
hyper,object,washer
verb_3rd_past,promotes,promoted
mero,television,cable
hyper,creature,eagle
mero,castle,princess
mero,garden,flowers
event,close,washer
event,use,truck
event,work,desk
hyper,artifact,bag
mero,investor,investments
event,protect,whale
event,run,bull
event,go,hotel
event,produce,stereo
mero,spear,spearhead
hyper,appliance,radio
mero,washer,drum
mero,restaurant,meal
event,sleep,lion
event,thrust,dagger
event,turn,oven
mero,castle,window
event,come,tanker
hyper,color,red
mero,revolver,bore
mero,falcon,foot
event,keep,bag
event,lay,pigeon
event,build,rifle
event,carry,rake
event,run,scooter
mero,stereo,plastic
event,blaze,cannon
mero,building,lobby
event,sell,box
mero,peach,juice
event,stab,knife
event,write,desk
mero,cathedral,vestry
mero,tanker,steel
mero,wardrobe,hanger
verb_3rd,accept,accepts
event,chop,onion
hyper,fruit,cherry
mero,dress,zipper
hyper,covering,scarf
mero,apple,peel
mero,scooter,seat
mero,grenade,detonator
mero,cloak,hood
mero,cedar,bark
hyper,herbivore,bull
event,breed,trout
collective_noun,trip,rabbits
mero,shovel,wood
mero,glass,silicone
event,load,yacht
mero,dove,beak
hyper,watercraft,battleship
event,read,table
verb_past,open,opened
noun_singplur,company,companies
mero,bottle,bottom
event,sharpen,sword
hyper,bird,penguin
mero,violin,bridge
hyper,mammal,dolphin
event,listen,cello
mero,castle,inside
mero,van,mirror
noun_singplur,state,states
hyper,utensil,hatchet
mero,dresser,shelf
event,plant,birch
mero,eagle,pinion
mero,shovel,edge
event,live,salmon
mero,cathedral,organ
event,catch,train
mero,ambulance,front
mero,pub,booze
mero,rat,mouth
mero,hotel,pool
hyper,plane,bomber
event,belong,cottage
event,fight,missile
event,sell,flute
mero,spear,handle
mero,turtle,skin
hyper,beverages,sodas
prefix$re,schedule,reschedule
mero,pistol,stock
mero,stereo,wire
mero,screwdriver,end
event,park,car
event,die,ant
hyper,seafood,cod
event,die,robin
mero,sofa,cushion
mero,cathedral,bell
mero,grenade,fuse
event,heat,stove
event,produce,coat
hyper,lodging,castle
event,put,jar
event,grow,cauliflower
hyper,edifice,cathedral
event,drink,gorilla
event,come,fighter
mero,jar,ceramic
mero,screwdriver,metal
mero,goose,eye
event,practice,guitar
hyper,bird,owl
event,plant,cedar
mero,squirrel,mouth
mero,hawk,head
event,eat,donkey
event,eat,rat
event,use,train
event,swim,frog
mero,dishwasher,silverware
hyper,appliance,washer
mero,scooter,gasoline
event,breathe,catfish
mero,ambulance,windscreen
event,slice,knife
mero,beaver,muzzle
hyper,vertebrate,squirrel
mero,truck,window
event,drive,fighter
event,blow,saxophone
mero,carp,skin
event,use,van
mero,hospital,exterior
noun_singplur,hour,hours
event,live,whale
event,strike,hammer
mero,radio,amplifier
mero,scooter,handlebar
mero,ambulance,bonnet
event,attack,wasp
event,perform,guitar
event,produce,shovel
verb_3rd,lead,leads
event,brake,bus
event,hire,car
mero,hotel,bar
mero,bottle,label
event,harm,missile
event,burn,cottage
event,wipe,fork
event,use,helicopter
mero,deer,foot
event,feed,goldfish
hyper,clothing,hat
mero,fork,plastic
hyper,mammal,pig
collective_noun,array,hedgehogs
hyper,appliance,freezer
mero,cello,peg
mero,sock,thread
mero,hotel,person
event,fight,sword
mero,building,floor
hyper,vessel,frigate
mero,cello,bridge
event,work,screwdriver
mero,box,content
mero,college,teachers
noun_singplur,case,cases
hyper,animal,pig
event,fight,pistol
hyper,herbivore,elephant
prefix$re,assemble,reassemble
event,drink,cow
event,fly,crow
hyper,vertebrate,owl
mero,hat,front
event,make,saxophone
mero,willow,bark
event,load,cannon
mero,hawk,plume
event,pour,spoon
mero,stove,plug
hyper,conveyance,car
hyper,airplane,bomber
mero,shirt,button
event,arrive,train
mero,owl,wing
hyper,vertebrate,catfish
event,sit,eagle
event,breathe,lizard
mero,cathedral,stone
mero,elephant,trunk
mero,cannon,bore
mero,castle,bathroom
hyper,creature,cow
hyper,insect,moth
mero,dagger,tip
hyper,creature,cod
event,fire,pistol
hyper,implement,chisel
event,injure,grenade
event,eat,cherry
event,sell,trumpet
event,kill,elephant
event,dress,hat
event,crawl,wasp
mero,bear,jaw
event,use,trumpet
event,refuel,helicopter
mero,television,wire
mero,vulture,beak
event,produce,violin
collective_noun,pounce,cats
mero,fox,nose
mero,potato,skin
mero,yacht,motor
mero,frigate,captain
hyper,vertebrate,deer
event,cook,catfish
event,trap,beaver
event,live,cow
event,preserve,freezer
mero,car,radio
hyper,politician,senator
event,live,cod
event,sell,saxophone
event,stand,cypress
event,die,trout
mero,symphony,movements
event,die,bear
event,build,villa
event,repair,motorcycle
mero,car,petrol
event,produce,chisel
hyper,commodity,television
event,cook,apricot
event,leave,hospital
mero,jar,coffee
mero,bus,radiator
mero,van,brake
event,produce,revolver
event,fuel,motorcycle
mero,horse,hair
event,frighten,lion
hyper,craft,jet
hyper,aircraft,jet
mero,robin,feather
event,board,train
mero,grapefruit,seed
mero,frigate,deck
event,shoot,gun
mero,gorilla,foot
hyper,construction,villa
mero,sweater,cotton
mero,fighter,gas
collective_noun,herd,zebras
mero,goldfish,skin
event,frighten,gorilla
prefix$re,assert,reassert
mero,box,interior
mero,turtle,neck
hyper,seat,chair
mero,cat,ear
mero,elephant,eye
event,build,motorcycle
mero,van,interior
mero,cannon,chamber
mero,truck,back
event,arrive,ambulance
verb_3rd,open,opens
event,break,fighter
event,catch,wasp
event,cook,cranberry
event,farm,bull
event,salt,herring
event,herd,cow
event,eat,villa
event,eat,swan
collective_noun,harem,seals
event,break,battleship
event,protect,revolver
event,grow,corn
event,keep,robe
mero,tanker,caboose
event,die,wasp
mero,phone,button
mero,sofa,foot
event,stay,cottage
mero,van,petrol
event,protect,cloak
event,eat,pineapple
mero,bomb,timer
event,harm,dagger
hyper,object,bowl
event,store,bookcase
mero,phone,plastic
mero,bomber,windshield
hyper,animal,snake
mero,train,motor
event,arrive,jet
event,find,pub
collective_noun,down,rabbits
verb_3rd,serve,serves
event,own,truck
event,contain,dresser
mero,cottage,owner
mero,donkey,mane
mero,mackerel,tail
mero,train,carriage
hyper,carnivore,fox
mero,alligator,mouth
event,die,rat
mero,sweater,cuff
event,breathe,goat
event,use,chisel
mero,spear,end
verb_past,prevent,prevented
verb_past,understand,understood
event,keep,pig
event,work,library
event,breathe,eagle
mero,house,bedroom
verb_past,stay,stayed
event,live,bear
mero,hatchet,head
mero,saxophone,bore
mero,ant,antenna
mero,cottage,garage
mero,train,rear
mero,truck,cargo
mero,snake,tooth
mero,bomber,window
event,arrive,castle
event,lay,catfish
event,throw,scarf
event,chase,squirrel
verb_3rd_past,changes,changed
hyper,good,phone
mero,dagger,forte
mero,ear,lobes
mero,bus,metal
prefix$re,conquer,reconquer
mero,fighter,engine
hyper,vegetable,cucumber
event,cover,coat
hyper,footwear,boot
hyper,produce,pineapple
event,clean,oven
event,fill,bottle
event,spill,mug
mero,tanker,tank
event,feed,turtle
mero,train,conductor
event,squeeze,lime
event,cut,celery
mero,sword,sheath
mero,pheasant,feather
mero,stereo,microphone
mero,rifle,bullet
event,arrive,bus
event,farm,carp
mero,cannon,ammo
mero,frigate,missile
mero,bomber,windscreen
event,use,toaster
event,make,clarinet
hyper,vessel,jar
event,die,elm
event,bomb,missile
event,smell,garlic
event,wash,dishwasher
event,kill,frog
hyper,artifact,trumpet
event,stop,motorcycle
mero,mug,tea
event,open,pub
event,put,box
event,cover,scarf
event,rot,cherry
mero,jet,window
mero,library,ceiling
event,read,desk
event,unzip,jacket
collective_noun,trip,goats
event,pickle,cucumber
mero,robin,eye
mero,dolphin,tail
mero,hotel,bedroom
mero,desk,leg
event,wash,bowl
mero,butterfly,color
event,dive,dolphin
event,drive,bomber
event,shoot,jet
event,die,dove
event,drop,fighter
mero,truck,driver
hyper,tool,spoon
event,knit,sweater
verb_3rd_past,receives,received
hyper,animal,dog
event,breathe,wasp
event,hold,saw
hyper,animal,alligator
hyper,fruit,apples
verb_past,be,was
event,tear,hat
event,pop,toaster
event,buzz,hornet
mero,vulture,plumage
mero,picnic,snacks
event,fill,spoon
hyper,creature,grasshopper
mero,bird,feathers
mero,bomber,wing
mero,car,tank
mero,jacket,tail
event,live,pheasant
mero,elephant,nose
hyper,food,onion
event,gallop,horse
event,clean,spoon
mero,cherry,pit
mero,hotel,guest
event,wield,gun
event,drink,turtle
mero,cow,stomach
event,demolish,cathedral
hyper,tree,oak
event,buy,jar
verb_3rd_past,calls,called
event,see,rat
event,move,truck
event,eat,eagle
event,use,spear
event,discharge,hospital
event,repair,hammer
mero,salmon,mouth
event,dial,phone
event,swim,bear
event,use,flute
event,stand,castle
mero,jacket,wool
event,hold,shovel
event,go,scooter
hyper,pistol,revolver
collective_noun,convocation,eagles
event,swim,goldfish
hyper,food,carp
event,host,castle
hyper,implement,bomb
mero,birch,trunk
collective_noun,raft,ducks
collective_noun,herd,boar
event,own,library
event,build,bomb
event,build,revolver
mero,ambulance,passenger
mero,wardrobe,shirt
mero,car,hood
event,put,blouse
event,arrive,cathedral
mero,willow,branch
hyper,weather,rain
mero,eagle,plumage
event,smell,pig
verb_3rd_past,accepts,accepted
mero,hospital,unit
event,fly,helicopter
mero,jar,cookie
verb_past,offer,offered
event,die,cockroach
event,plant,broccoli
hyper,creature,cat
mero,helicopter,gas
mero,pub,roof
mero,proprietor,employees
hyper,veggie,beet
hyper,craft,frigate
mero,hatchet,wood
mero,train,coal
hyper,vertebrate,penguin
hyper,luggage,bag
mero,bus,interior
event,die,herring
mero,lion,jaw
event,grab,knife
event,stay,villa
prefix$re,hire,rehire
